,state,handgun,long_gun,multiple,year,month
3757,Kansas,6316.0,6557.0,314,2012,1
3758,Kentucky,8633.0,7855.0,531,2012,1
3759,Louisiana,8549.0,9237.0,364,2012,1
3760,Maine,2438.0,2777.0,112,2012,1
3761,Mariana Islands,0.0,0.0,0,2012,1
3762,Maryland,4431.0,4196.0,13,2012,1
3763,Massachusetts,4008.0,2157.0,133,2012,1
3764,Michigan,1224.0,8653.0,39,2012,1
3765,Minnesota,7238.0,7956.0,266,2012,1
3766,Mississippi,4703.0,6212.0,257,2012,1
3767,Missouri,15948.0,12991.0,788,2012,1
3768,Montana,2684.0,3218.0,186,2012,1
3769,Nebraska,75.0,2613.0,4,2012,1
3770,Nevada,4416.0,3282.0,276,2012,1
3771,New Hampshire,3406.0,2573.0,1,2012,1
3772,New Jersey,2920.0,2293.0,0,2012,1
3773,New Mexico,3960.0,3531.0,202,2012,1
3774,New York,6654.0,11877.0,88,2012,1
3775,North Carolina,564.0,11920.0,164,2012,1
3776,North Dakota,1862.0,2709.0,72,2012,1
3777,Ohio,22307.0,13742.0,760,2012,1
3778,Oklahoma,11440.0,9760.0,693,2012,1
3779,Oregon,8921.0,8346.0,52,2012,1
3780,Pennsylvania,19.0,66405.0,0,2012,1
3781,Puerto Rico,806.0,108.0,17,2012,1
3782,Rhode Island,868.0,681.0,106,2012,1
3783,South Carolina,8972.0,5218.0,282,2012,1
3784,South Dakota,2000.0,3541.0,105,2012,1
3785,Tennessee,18029.0,12590.0,713,2012,1
3786,Texas,38234.0,34319.0,1945,2012,1
3787,Utah,2681.0,3052.0,139,2012,1
3788,Vermont,945.0,1048.0,34,2012,1
3789,Virgin Islands,23.0,5.0,0,2012,1
3790,Virginia,15822.0,11720.0,0,2012,1
3791,Washington,12273.0,8772.0,423,2012,1
3792,West Virginia,5384.0,6047.0,331,2012,1
3793,Wisconsin,12254.0,8655.0,22,2012,1
3794,Wyoming,1513.0,1622.0,94,2012,1
3795,Alabama,17651.0,28564.0,720,2011,12
3796,Alaska,2851.0,3715.0,142,2011,12
3797,Arizona,12018.0,11689.0,528,2011,12
3798,Arkansas,6900.0,13747.0,326,2011,12
3799,California,29452.0,36425.0,0,2011,12
3800,Colorado,16990.0,19525.0,3018,2011,12
3801,Connecticut,5210.0,5383.0,0,2011,12
3802,Delaware,1430.0,1760.0,45,2011,12
3803,District of Columbia,19.0,2.0,0,2011,12
3804,Florida,40463.0,31791.0,2134,2011,12
3805,Georgia,15777.0,22801.0,666,2011,12
3806,Guam,38.0,38.0,2,2011,12
3807,Hawaii,0.0,0.0,0,2011,12
3808,Idaho,3584.0,6887.0,161,2011,12
3809,Illinois,15946.0,18596.0,845,2011,12
3810,Indiana,16616.0,19842.0,548,2011,12
3811,Iowa,145.0,6670.0,5,2011,12
3812,Kansas,7204.0,11848.0,409,2011,12
3813,Kentucky,12400.0,19464.0,688,2011,12
3814,Louisiana,12503.0,24866.0,585,2011,12
3815,Maine,3061.0,5123.0,155,2011,12
3816,Mariana Islands,0.0,0.0,0,2011,12
3817,Maryland,4522.0,7805.0,9,2011,12
3818,Massachusetts,4399.0,2948.0,149,2011,12
3819,Michigan,1394.0,17339.0,34,2011,12
3820,Minnesota,8269.0,13584.0,282,2011,12
3821,Mississippi,7880.0,19013.0,377,2011,12
3822,Missouri,19205.0,23887.0,801,2011,12
3823,Montana,3475.0,6151.0,222,2011,12
3824,Nebraska,135.0,5431.0,6,2011,12
3825,Nevada,5671.0,5643.0,368,2011,12
3826,New Hampshire,3771.0,3915.0,9,2011,12
3827,New Jersey,2928.0,3883.0,0,2011,12
3828,New Mexico,5083.0,6281.0,250,2011,12
3829,New York,6497.0,21271.0,92,2011,12
3830,North Carolina,653.0,27849.0,201,2011,12
3831,North Dakota,1811.0,4256.0,77,2011,12
3832,Ohio,29717.0,28886.0,1162,2011,12
3833,Oklahoma,13809.0,18920.0,897,2011,12
3834,Oregon,10490.0,13794.0,585,2011,12
3835,Pennsylvania,32.0,83662.0,0,2011,12
3836,Puerto Rico,1018.0,177.0,22,2011,12
3837,Rhode Island,921.0,896.0,123,2011,12
3838,South Carolina,11221.0,13522.0,348,2011,12
3839,South Dakota,2346.0,5734.0,145,2011,12
3840,Tennessee,24452.0,27923.0,1004,2011,12
3841,Texas,55187.0,73202.0,2576,2011,12
3842,Utah,4498.0,8103.0,268,2011,12
3843,Vermont,1198.0,1819.0,40,2011,12
3844,Virgin Islands,28.0,6.0,2,2011,12
3845,Virginia,19470.0,23046.0,599,2011,12
3846,Washington,16005.0,15941.0,471,2011,12
3847,West Virginia,8082.0,13332.0,474,2011,12
3848,Wisconsin,15127.0,13551.0,49,2011,12
3849,Wyoming,2350.0,3227.0,100,2011,12
3850,Alabama,11548.0,20228.0,585,2011,11
3851,Alaska,2019.0,2783.0,125,2011,11
3852,Arizona,8315.0,8157.0,412,2011,11
3853,Arkansas,4022.0,12035.0,308,2011,11
3854,California,23885.0,30091.0,0,2011,11
3855,Colorado,12727.0,15131.0,3708,2011,11
3856,Connecticut,3855.0,4084.0,0,2011,11
3857,Delaware,971.0,1402.0,31,2011,11
3858,District of Columbia,33.0,0.0,0,2011,11
3859,Florida,30827.0,23480.0,1700,2011,11
3860,Georgia,8691.0,14424.0,439,2011,11
3861,Guam,23.0,12.0,1,2011,11
3862,Hawaii,0.0,0.0,0,2011,11
3863,Idaho,2269.0,4537.0,133,2011,11
3864,Illinois,12039.0,16397.0,663,2011,11
3865,Indiana,11350.0,17074.0,449,2011,11
3866,Iowa,134.0,6094.0,6,2011,11
3867,Kansas,5262.0,10033.0,349,2011,11
3868,Kentucky,7447.0,15122.0,521,2011,11
3869,Louisiana,8077.0,17355.0,441,2011,11
3870,Maine,2087.0,4270.0,128,2011,11
3871,Mariana Islands,0.0,0.0,0,2011,11
3872,Maryland,3760.0,7540.0,16,2011,11
3873,Massachusetts,3475.0,2605.0,122,2011,11
3874,Michigan,1005.0,18342.0,22,2011,11
3875,Minnesota,5749.0,12848.0,231,2011,11
3876,Mississippi,4776.0,14867.0,336,2011,11
3877,Missouri,12697.0,20547.0,630,2011,11
3878,Montana,2134.0,4327.0,227,2011,11
3879,Nebraska,82.0,4494.0,3,2011,11
3880,Nevada,4176.0,4092.0,275,2011,11
3881,New Hampshire,2783.0,3236.0,4,2011,11
3882,New Jersey,2504.0,3291.0,0,2011,11
3883,New Mexico,3737.0,4418.0,186,2011,11
3884,New York,5030.0,20098.0,77,2011,11
3885,North Carolina,299.0,19954.0,158,2011,11
3886,North Dakota,1332.0,3914.0,72,2011,11
3887,Ohio,21362.0,24640.0,931,2011,11
3888,Oklahoma,9810.0,14561.0,680,2011,11
3889,Oregon,7772.0,9906.0,473,2011,11
3890,Pennsylvania,24.0,73464.0,0,2011,11
3891,Puerto Rico,927.0,149.0,21,2011,11
3892,Rhode Island,713.0,712.0,89,2011,11
3893,South Carolina,7743.0,9294.0,287,2011,11
3894,South Dakota,1556.0,5038.0,115,2011,11
3895,Tennessee,16350.0,21019.0,771,2011,11
3896,Texas,35928.0,49253.0,2109,2011,11
3897,Utah,3021.0,5120.0,286,2011,11
3898,Vermont,865.0,1710.0,30,2011,11
3899,Virgin Islands,15.0,3.0,0,2011,11
3900,Virginia,14798.0,19089.0,617,2011,11
3901,Washington,11354.0,11057.0,406,2011,11
3902,West Virginia,4556.0,12314.0,367,2011,11
3903,Wisconsin,12245.0,15947.0,42,2011,11
3904,Wyoming,1501.0,2232.0,97,2011,11
3905,Alabama,9228.0,12879.0,493,2011,10
3906,Alaska,2910.0,3813.0,199,2011,10
3907,Arizona,7915.0,6449.0,379,2011,10
3908,Arkansas,3654.0,8444.0,320,2011,10
3909,California,26693.0,28249.0,0,2011,10
3910,Colorado,11441.0,13612.0,2842,2011,10
3911,Connecticut,3643.0,3650.0,0,2011,10
3912,Delaware,944.0,1137.0,42,2011,10
3913,District of Columbia,35.0,0.0,0,2011,10
3914,Florida,29491.0,18379.0,1693,2011,10
3915,Georgia,7788.0,11056.0,399,2011,10
3916,Guam,25.0,23.0,2,2011,10
3917,Hawaii,0.0,0.0,0,2011,10
3918,Idaho,2051.0,4538.0,146,2011,10
3919,Illinois,10417.0,12084.0,521,2011,10
3920,Indiana,10498.0,12206.0,341,2011,10
3921,Iowa,99.0,4192.0,3,2011,10
3922,Kansas,4628.0,6958.0,306,2011,10
3923,Kentucky,6373.0,10721.0,528,2011,10
3924,Louisiana,7426.0,13823.0,387,2011,10
3925,Maine,2256.0,5955.0,124,2011,10
3926,Mariana Islands,0.0,0.0,0,2011,10
3927,Maryland,3556.0,5214.0,16,2011,10
3928,Massachusetts,3266.0,2261.0,97,2011,10
3929,Michigan,1026.0,13687.0,27,2011,10
3930,Minnesota,5784.0,17421.0,242,2011,10
3931,Mississippi,3891.0,8707.0,280,2011,10
3932,Missouri,12526.0,16426.0,631,2011,10
3933,Montana,2251.0,6187.0,252,2011,10
3934,Nebraska,71.0,3318.0,6,2011,10
3935,Nevada,3938.0,3211.0,271,2011,10
3936,New Hampshire,2809.0,3337.0,11,2011,10
3937,New Jersey,2473.0,2514.0,84,2011,10
3938,New Mexico,3760.0,3971.0,177,2011,10
3939,New York,5101.0,17748.0,93,2011,10
3940,North Carolina,237.0,14253.0,172,2011,10
3941,North Dakota,1506.0,5449.0,80,2011,10
3942,Ohio,19153.0,16836.0,858,2011,10
3943,Oklahoma,7583.0,9610.0,613,2011,10
3944,Oregon,7028.0,8737.0,488,2011,10
3945,Pennsylvania,26.0,62938.0,12,2011,10
3946,Puerto Rico,947.0,171.0,18,2011,10
3947,Rhode Island,646.0,693.0,108,2011,10
3948,South Carolina,5432.0,6442.0,226,2011,10
3949,South Dakota,1515.0,6322.0,137,2011,10
3950,Tennessee,13883.0,14326.0,680,2011,10
3951,Texas,30160.0,38398.0,1733,2011,10
3952,Utah,2102.0,4032.0,143,2011,10
3953,Vermont,845.0,1781.0,25,2011,10
3954,Virgin Islands,29.0,1.0,2,2011,10
3955,Virginia,13968.0,14629.0,612,2011,10
3956,Washington,10657.0,10328.0,389,2011,10
3957,West Virginia,4643.0,8595.0,367,2011,10
3958,Wisconsin,9103.0,14772.0,26,2011,10
3959,Wyoming,1332.0,1988.0,79,2011,10
3960,Alabama,9549.0,10728.0,519,2011,9
3961,Alaska,1965.0,3014.0,126,2011,9
3962,Arizona,7936.0,6614.0,393,2011,9
3963,Arkansas,4168.0,6849.0,350,2011,9
3964,California,22197.0,23657.0,0,2011,9
3965,Colorado,11700.0,12309.0,3592,2011,9
3966,Connecticut,3662.0,3220.0,0,2011,9
3967,Delaware,830.0,845.0,43,2011,9
3968,District of Columbia,38.0,1.0,0,2011,9
3969,Florida,29341.0,16267.0,1667,2011,9
3970,Georgia,8329.0,8954.0,386,2011,9
3971,Guam,13.0,16.0,3,2011,9
3972,Hawaii,0.0,0.0,0,2011,9
3973,Idaho,2207.0,4158.0,144,2011,9
3974,Illinois,9915.0,10724.0,606,2011,9
3975,Indiana,9423.0,10639.0,334,2011,9
3976,Iowa,88.0,3390.0,4,2011,9
3977,Kansas,3649.0,5526.0,273,2011,9
3978,Kentucky,6331.0,8904.0,544,2011,9
3979,Louisiana,8856.0,15185.0,467,2011,9
3980,Maine,2219.0,4274.0,117,2011,9
3981,Mariana Islands,0.0,0.0,0,2011,9
3982,Maryland,3307.0,3910.0,17,2011,9
3983,Massachusetts,3279.0,2113.0,80,2011,9
3984,Michigan,945.0,12997.0,23,2011,9
3985,Minnesota,5492.0,15315.0,232,2011,9
3986,Mississippi,3739.0,7119.0,285,2011,9
3987,Missouri,12359.0,12894.0,628,2011,9
3988,Montana,2442.0,5001.0,243,2011,9
3989,Nebraska,81.0,2324.0,1,2011,9
3990,Nevada,4048.0,3066.0,277,2011,9
3991,New Hampshire,2928.0,2776.0,5,2011,9
3992,New Jersey,2403.0,2200.0,87,2011,9
3993,New Mexico,3428.0,3596.0,201,2011,9
3994,New York,4894.0,16404.0,82,2011,9
3995,North Carolina,257.0,11602.0,195,2011,9
3996,North Dakota,1203.0,3905.0,57,2011,9
3997,Ohio,17864.0,14411.0,821,2011,9
3998,Oklahoma,7612.0,8896.0,737,2011,9
3999,Oregon,6952.0,9093.0,517,2011,9
4000,Pennsylvania,0.0,58431.0,72,2011,9
4001,Puerto Rico,857.0,198.0,26,2011,9
4002,Rhode Island,660.0,580.0,95,2011,9
4003,South Carolina,5551.0,5992.0,212,2011,9
4004,South Dakota,1478.0,4011.0,131,2011,9
4005,Tennessee,13175.0,12204.0,644,2011,9
4006,Texas,29410.0,41207.0,1789,2011,9
4007,Utah,2286.0,3979.0,175,2011,9
4008,Vermont,924.0,1430.0,43,2011,9
4009,Virgin Islands,24.0,4.0,0,2011,9
4010,Virginia,12701.0,12134.0,513,2011,9
4011,Washington,9924.0,9314.0,427,2011,9
4012,West Virginia,4378.0,7055.0,366,2011,9
4013,Wisconsin,8176.0,12953.0,13,2011,9
4014,Wyoming,1531.0,2206.0,88,2011,9
4015,Alabama,9863.0,10576.0,480,2011,8
4016,Alaska,2221.0,3359.0,120,2011,8
4017,Arizona,7684.0,6476.0,386,2011,8
4018,Arkansas,3651.0,5251.0,253,2011,8
4019,California,23431.0,27619.0,0,2011,8
4020,Colorado,11775.0,11469.0,2367,2011,8
4021,Connecticut,3912.0,2964.0,0,2011,8
4022,Delaware,770.0,713.0,42,2011,8
4023,District of Columbia,11.0,0.0,0,2011,8
4024,Florida,29668.0,15927.0,1643,2011,8
4025,Georgia,8237.0,7957.0,452,2011,8
4026,Guam,15.0,20.0,0,2011,8
4027,Hawaii,0.0,0.0,0,2011,8
4028,Idaho,2068.0,3527.0,122,2011,8
4029,Illinois,9947.0,10717.0,514,2011,8
4030,Indiana,9898.0,9924.0,331,2011,8
4031,Iowa,69.0,2629.0,2,2011,8
4032,Kansas,4080.0,5373.0,320,2011,8
4033,Kentucky,6336.0,7407.0,561,2011,8
4034,Louisiana,7465.0,10194.0,434,2011,8
4035,Maine,2089.0,3125.0,141,2011,8
4036,Mariana Islands,0.0,0.0,0,2011,8
4037,Maryland,3647.0,3950.0,11,2011,8
4038,Massachusetts,3484.0,2114.0,122,2011,8
4039,Michigan,986.0,10367.0,27,2011,8
4040,Minnesota,5288.0,10716.0,220,2011,8
4041,Mississippi,4273.0,6099.0,256,2011,8
4042,Missouri,12579.0,11701.0,625,2011,8
4043,Montana,2425.0,3871.0,207,2011,8
4044,Nebraska,85.0,2189.0,6,2011,8
4045,Nevada,4140.0,3276.0,282,2011,8
4046,New Hampshire,2589.0,2260.0,8,2011,8
4047,New Jersey,2426.0,2047.0,80,2011,8
4048,New Mexico,3758.0,3518.0,178,2011,8
4049,New York,4973.0,11860.0,79,2011,8
4050,North Carolina,245.0,10475.0,174,2011,8
4051,North Dakota,1346.0,2869.0,64,2011,8
4052,Ohio,17325.0,13410.0,743,2011,8
4053,Oklahoma,8132.0,8191.0,664,2011,8
4054,Oregon,6591.0,7234.0,434,2011,8
4055,Pennsylvania,6.0,54551.0,132,2011,8
4056,Puerto Rico,794.0,173.0,23,2011,8
4057,Rhode Island,686.0,576.0,98,2011,8
4058,South Carolina,5638.0,5374.0,214,2011,8
4059,South Dakota,1595.0,3239.0,115,2011,8
4060,Tennessee,13887.0,12061.0,647,2011,8
4061,Texas,30112.0,35200.0,1708,2011,8
4062,Utah,2198.0,3042.0,126,2011,8
4063,Vermont,833.0,1087.0,37,2011,8
4064,Virgin Islands,18.0,2.0,0,2011,8
4065,Virginia,12084.0,10470.0,533,2011,8
4066,Washington,10265.0,8597.0,413,2011,8
4067,West Virginia,4306.0,5530.0,308,2011,8
4068,Wisconsin,8254.0,10196.0,14,2011,8
4069,Wyoming,1361.0,1840.0,85,2011,8
4070,Alabama,8988.0,8152.0,451,2011,7
4071,Alaska,2146.0,2457.0,132,2011,7
4072,Arizona,7367.0,4997.0,319,2011,7
4073,Arkansas,3504.0,3806.0,244,2011,7
4074,California,21925.0,21196.0,0,2011,7
4075,Colorado,10070.0,8781.0,3260,2011,7
4076,Connecticut,3390.0,2501.0,0,2011,7
4077,Delaware,737.0,561.0,31,2011,7
4078,District of Columbia,3.0,0.0,0,2011,7
4079,Florida,27240.0,13412.0,1455,2011,7
4080,Georgia,7543.0,5779.0,324,2011,7
4081,Guam,17.0,19.0,2,2011,7
4082,Hawaii,0.0,0.0,0,2011,7
4083,Idaho,1798.0,2685.0,105,2011,7
4084,Illinois,8812.0,7396.0,505,2011,7
4085,Indiana,8622.0,6938.0,335,2011,7
4086,Iowa,37.0,1812.0,3,2011,7
4087,Kansas,3629.0,3734.0,215,2011,7
4088,Kentucky,5763.0,5421.0,390,2011,7
4089,Louisiana,7296.0,6809.0,311,2011,7
4090,Maine,1952.0,2629.0,122,2011,7
4091,Mariana Islands,0.0,0.0,0,2011,7
4092,Maryland,3086.0,3197.0,18,2011,7
4093,Massachusetts,3114.0,1600.0,101,2011,7
4094,Michigan,1040.0,6613.0,22,2011,7
4095,Minnesota,4214.0,6233.0,164,2011,7
4096,Mississippi,3772.0,3919.0,228,2011,7
4097,Missouri,11070.0,8276.0,462,2011,7
4098,Montana,2157.0,3281.0,171,2011,7
4099,Nebraska,56.0,1331.0,2,2011,7
4100,Nevada,3816.0,2804.0,213,2011,7
4101,New Hampshire,2411.0,1990.0,4,2011,7
4102,New Jersey,2449.0,1754.0,80,2011,7
4103,New Mexico,3167.0,2890.0,262,2011,7
4104,New York,4069.0,8408.0,75,2011,7
4105,North Carolina,242.0,7556.0,139,2011,7
4106,North Dakota,947.0,2007.0,54,2011,7
4107,Ohio,15404.0,10937.0,649,2011,7
4108,Oklahoma,7373.0,6184.0,536,2011,7
4109,Oregon,6289.0,6345.0,532,2011,7
4110,Pennsylvania,0.0,45503.0,40,2011,7
4111,Puerto Rico,633.0,163.0,17,2011,7
4112,Rhode Island,570.0,437.0,87,2011,7
4113,South Carolina,4797.0,3631.0,175,2011,7
4114,South Dakota,1227.0,2133.0,73,2011,7
4115,Tennessee,12455.0,8834.0,518,2011,7
4116,Texas,28000.0,24870.0,1607,2011,7
4117,Utah,1956.0,2536.0,145,2011,7
4118,Vermont,731.0,777.0,27,2011,7
4119,Virgin Islands,18.0,3.0,0,2011,7
4120,Virginia,13419.0,9388.0,464,2011,7
4121,Washington,9471.0,7452.0,377,2011,7
4122,West Virginia,3890.0,4236.0,276,2011,7
4123,Wisconsin,7359.0,6356.0,23,2011,7
4124,Wyoming,1269.0,1485.0,58,2011,7
4125,Alabama,9388.0,7951.0,423,2011,6
4126,Alaska,2201.0,2254.0,112,2011,6
4127,Arizona,7204.0,4908.0,329,2011,6
4128,Arkansas,3496.0,3390.0,223,2011,6
4129,California,24632.0,24012.0,0,2011,6
4130,Colorado,10394.0,9130.0,2850,2011,6
4131,Connecticut,3866.0,2510.0,0,2011,6
4132,Delaware,732.0,597.0,34,2011,6
4133,District of Columbia,6.0,0.0,0,2011,6
4134,Florida,27744.0,13091.0,1470,2011,6
4135,Georgia,7746.0,5227.0,282,2011,6
4136,Guam,18.0,19.0,1,2011,6
4137,Hawaii,0.0,0.0,0,2011,6
4138,Idaho,1918.0,3067.0,105,2011,6
4139,Illinois,9059.0,7372.0,425,2011,6
4140,Indiana,8876.0,6861.0,321,2011,6
4141,Iowa,43.0,1803.0,3,2011,6
4142,Kansas,3434.0,3369.0,196,2011,6
4143,Kentucky,5729.0,5255.0,408,2011,6
4144,Louisiana,7322.0,5973.0,324,2011,6
4145,Maine,1945.0,2184.0,100,2011,6
4146,Mariana Islands,0.0,0.0,0,2011,6
4147,Maryland,3277.0,2896.0,9,2011,6
4148,Massachusetts,3143.0,1598.0,85,2011,6
4149,Michigan,1177.0,6719.0,31,2011,6
4150,Minnesota,4862.0,6241.0,209,2011,6
4151,Mississippi,3541.0,3283.0,203,2011,6
4152,Missouri,11684.0,7896.0,487,2011,6
4153,Montana,2154.0,3325.0,172,2011,6
4154,Nebraska,73.0,1357.0,2,2011,6
4155,Nevada,3756.0,2919.0,278,2011,6
4156,New Hampshire,2373.0,1941.0,9,2011,6
4157,New Jersey,2586.0,1806.0,79,2011,6
4158,New Mexico,3492.0,2877.0,171,2011,6
4159,New York,4850.0,8697.0,73,2011,6
4160,North Carolina,241.0,7371.0,123,2011,6
4161,North Dakota,895.0,2010.0,45,2011,6
4162,Ohio,15226.0,9991.0,591,2011,6
4163,Oklahoma,7401.0,5743.0,504,2011,6
4164,Oregon,7074.0,7264.0,640,2011,6
4165,Pennsylvania,1.0,46047.0,150,2011,6
4166,Puerto Rico,807.0,126.0,30,2011,6
4167,Rhode Island,605.0,493.0,79,2011,6
4168,South Carolina,5043.0,3281.0,175,2011,6
4169,South Dakota,1349.0,2127.0,68,2011,6
4170,Tennessee,12513.0,7998.0,534,2011,6
4171,Texas,28911.0,23268.0,1500,2011,6
4172,Utah,2109.0,2798.0,140,2011,6
4173,Vermont,801.0,872.0,28,2011,6
4174,Virgin Islands,35.0,3.0,0,2011,6
4175,Virginia,10945.0,7884.0,450,2011,6
4176,Washington,9852.0,7829.0,381,2011,6
4177,West Virginia,3924.0,3799.0,294,2011,6
4178,Wisconsin,6548.0,6686.0,14,2011,6
4179,Wyoming,1379.0,1541.0,65,2011,6
4180,Alabama,8950.0,7192.0,430,2011,5
4181,Alaska,2370.0,2530.0,139,2011,5
4182,Arizona,7868.0,5278.0,303,2011,5
4183,Arkansas,3659.0,3438.0,255,2011,5
4184,California,22849.0,22801.0,0,2011,5
4185,Colorado,11276.0,9670.0,3579,2011,5
4186,Connecticut,4046.0,2754.0,0,2011,5
4187,Delaware,743.0,624.0,27,2011,5
4188,District of Columbia,14.0,1.0,0,2011,5
4189,Florida,27882.0,12952.0,1306,2011,5
4190,Georgia,7930.0,5154.0,302,2011,5
4191,Guam,18.0,13.0,2,2011,5
4192,Hawaii,0.0,0.0,0,2011,5
4193,Idaho,1989.0,3283.0,120,2011,5
4194,Illinois,9700.0,8132.0,482,2011,5
4195,Indiana,8658.0,7073.0,300,2011,5
4196,Iowa,46.0,1809.0,5,2011,5
4197,Kansas,3852.0,3713.0,229,2011,5
4198,Kentucky,5872.0,5437.0,388,2011,5
4199,Louisiana,6884.0,5585.0,275,2011,5
4200,Maine,1926.0,2376.0,109,2011,5
4201,Mariana Islands,0.0,0.0,0,2011,5
4202,Maryland,3630.0,3093.0,9,2011,5
4203,Massachusetts,3308.0,1533.0,84,2011,5
4204,Michigan,1222.0,7634.0,38,2011,5
4205,Minnesota,5661.0,6988.0,179,2011,5
4206,Mississippi,3738.0,3252.0,193,2011,5
4207,Missouri,12186.0,8850.0,497,2011,5
4208,Montana,2340.0,3613.0,168,2011,5
4209,Nebraska,78.0,1555.0,3,2011,5
4210,Nevada,4375.0,3208.0,275,2011,5
4211,New Hampshire,2341.0,2134.0,3,2011,5
4212,New Jersey,2733.0,1908.0,103,2011,5
4213,New Mexico,3627.0,2940.0,168,2011,5
4214,New York,5153.0,9953.0,80,2011,5
4215,North Carolina,222.0,7265.0,128,2011,5
4216,North Dakota,1086.0,2288.0,55,2011,5
4217,Ohio,17056.0,10842.0,641,2011,5
4218,Oklahoma,7472.0,5659.0,467,2011,5
4219,Oregon,8047.0,8145.0,624,2011,5
4220,Pennsylvania,3.0,48124.0,60,2011,5
4221,Puerto Rico,795.0,149.0,22,2011,5
4222,Rhode Island,625.0,471.0,87,2011,5
4223,South Carolina,4951.0,3294.0,178,2011,5
4224,South Dakota,1464.0,2445.0,88,2011,5
4225,Tennessee,12655.0,7927.0,491,2011,5
4226,Texas,29323.0,24239.0,1382,2011,5
4227,Utah,2268.0,3094.0,140,2011,5
4228,Vermont,895.0,887.0,36,2011,5
4229,Virgin Islands,27.0,3.0,0,2011,5
4230,Virginia,11938.0,8266.0,455,2011,5
4231,Washington,10296.0,8059.0,344,2011,5
4232,West Virginia,4023.0,4109.0,232,2011,5
4233,Wisconsin,6414.0,7485.0,9,2011,5
4234,Wyoming,1435.0,1768.0,75,2011,5
4235,Alabama,9332.0,8242.0,416,2011,4
4236,Alaska,3008.0,3560.0,172,2011,4
4237,Arizona,9411.0,6361.0,379,2011,4
4238,Arkansas,4180.0,4296.0,287,2011,4
4239,California,30345.0,29788.0,0,2011,4
4240,Colorado,12616.0,11577.0,4173,2011,4
4241,Connecticut,4600.0,3579.0,0,2011,4
4242,Delaware,898.0,738.0,25,2011,4
4243,District of Columbia,36.0,1.0,2,2011,4
4244,Florida,30697.0,14985.0,1399,2011,4
4245,Georgia,8447.0,6021.0,360,2011,4
4246,Guam,17.0,22.0,2,2011,4
4247,Hawaii,0.0,0.0,0,2011,4
4248,Idaho,2434.0,4051.0,135,2011,4
4249,Illinois,11468.0,9467.0,516,2011,4
4250,Indiana,10938.0,9339.0,408,2011,4
4251,Iowa,59.0,2984.0,1,2011,4
4252,Kansas,5097.0,4813.0,297,2011,4
4253,Kentucky,7336.0,7619.0,451,2011,4
4254,Louisiana,7733.0,5914.0,306,2011,4
4255,Maine,2459.0,2865.0,116,2011,4
4256,Mariana Islands,0.0,0.0,0,2011,4
4257,Maryland,4226.0,4002.0,19,2011,4
4258,Massachusetts,4001.0,2211.0,116,2011,4
4259,Michigan,1640.0,10169.0,36,2011,4
4260,Minnesota,7478.0,11302.0,255,2011,4
4261,Mississippi,4367.0,3689.0,205,2011,4
4262,Missouri,14435.0,11840.0,545,2011,4
4263,Montana,2637.0,4230.0,204,2011,4
4264,Nebraska,144.0,1878.0,5,2011,4
4265,Nevada,4410.0,3383.0,277,2011,4
4266,New Hampshire,3045.0,2850.0,17,2011,4
4267,New Jersey,2874.0,2363.0,89,2011,4
4268,New Mexico,3988.0,3516.0,175,2011,4
4269,New York,6408.0,13721.0,110,2011,4
4270,North Carolina,295.0,8863.0,132,2011,4
4271,North Dakota,1347.0,3022.0,48,2011,4
4272,Ohio,21622.0,14325.0,822,2011,4
4273,Oklahoma,9396.0,7599.0,557,2011,4
4274,Oregon,8906.0,9231.0,741,2011,4
4275,Pennsylvania,2.0,61720.0,118,2011,4
4276,Puerto Rico,647.0,145.0,21,2011,4
4277,Rhode Island,835.0,617.0,89,2011,4
4278,South Carolina,6075.0,4063.0,198,2011,4
4279,South Dakota,1880.0,3050.0,108,2011,4
4280,Tennessee,13983.0,9779.0,575,2011,4
4281,Texas,31570.0,25708.0,1564,2011,4
4282,Utah,3009.0,3589.0,183,2011,4
4283,Vermont,1039.0,1508.0,46,2011,4
4284,Virgin Islands,16.0,1.0,0,2011,4
4285,Virginia,15008.0,10407.0,507,2011,4
4286,Washington,11843.0,9640.0,428,2011,4
4287,West Virginia,5067.0,5560.0,319,2011,4
4288,Wisconsin,7165.0,11960.0,14,2011,4
4289,Wyoming,1650.0,1870.0,86,2011,4
4290,Alabama,12176.0,10579.0,534,2011,3
4291,Alaska,2654.0,3017.0,156,2011,3
4292,Arizona,11393.0,7362.0,402,2011,3
4293,Arkansas,6184.0,5909.0,313,2011,3
4294,California,29994.0,30323.0,0,2011,3
4295,Colorado,14811.0,13223.0,4167,2011,3
4296,Connecticut,5267.0,4147.0,0,2011,3
4297,Delaware,1215.0,855.0,25,2011,3
4298,District of Columbia,37.0,2.0,0,2011,3
4299,Florida,35962.0,17283.0,1614,2011,3
4300,Georgia,12130.0,8096.0,477,2011,3
4301,Guam,8.0,18.0,2,2011,3
4302,Hawaii,0.0,0.0,0,2011,3
4303,Idaho,3003.0,4379.0,143,2011,3
4304,Illinois,14745.0,12428.0,656,2011,3
4305,Indiana,15597.0,11489.0,442,2011,3
4306,Iowa,91.0,4095.0,10,2011,3
4307,Kansas,7648.0,6940.0,423,2011,3
4308,Kentucky,9757.0,9133.0,520,2011,3
4309,Louisiana,9488.0,7465.0,394,2011,3
4310,Maine,2931.0,3350.0,159,2011,3
